Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
JournalMotors,sedan,4,1998,"66,925 SAR",1999,"50,863 SAR",10744,6.5,2WD,standard,Dammam,2,1,White Color,company,0
Toyoda,suv,4,2003,"95,002 SAR",2007,"58,012 SAR",33983,8990.0mpl,2WD,standard,Jeddah,8,2,Gray Color,individual,0
JournalMotors,suv,4,2005,,2008,"65,071 SAR",40756,6.86,2WD,STANDARD,Makkah,6,2,Silver,individual,0
JournalMotors,suv,6,2002,,2005,"64,724 SAR",123778,4.18,2WD,standard,Makkah,1,1,Color Blue,individual,0
Honta,suv,4,1999,"73,139 SAR",2001,"45,535 SAR",92249,14.83,2WD,standard,Riyadh,7,4,Gray,individual,0
Huendae,suv,4,1999,"87,767 SAR",2006,"43,773 SAR",330560,9.37,4WD,standard,Dhahran,1,-5,Gray,individual,0
Shevy,sedan,4,2006,"78,413 SAR",2012,"31,845 SAR",284032,5.81,2WD,standard,Madinah,11,1,Color Blue,individual,0
Masda,crossover,4,2003,,2007,"40,255 SAR",145592,8.74,4WD,standard,Jeddah,9,1,Brown,company,0
Masda,crossover,4,2003,"63,334 SAR",2009,"31,587 SAR",272723,12.97,2WD,standard,Makkah,2,3,Gray,individual,0
Nesshan,suv,6,1992,,2001,"16,245 SAR",452580,11.1,2WD,standard,Riyadh,5,2,Gray Color,company,0
Huendae,crossover,6,2005,"65,893 SAR",2006,"55,350 SAR",10892,11760.0mpl,2WD,standard,Riyadh,2,-3,Gray Color,individual,0
Shevy,crossover,6,1996,,1999,"43,558 SAR",17878,7580.0mpl,2WD,STANDARD,Madinah,5,3,White,company,0
Fourd,crossover,8,2009,"167,757 SAR",2014,"78,314 SAR",86219,4080.0mpl,4WD,premium,Dhahran,10,1,Black,company,1
Shevy,sedan,4,2006,"94,096 SAR",2012,"44,695 SAR",48179,6.58,4WD,standard,Madinah,1,-3,Gray,individual,0
JournalMotors,suv,4,2006,,2007,"107,001 SAR",31206,6.38,2WD,premium,Jeddah,6,2,Gray,company,0
Toyoda,crossover,4,1994,,1998,"51,261 SAR",74689,18.62,4WD,standard,Madinah,6,2,White,individual,0
Huendae,suv,4,2006,"141,144 SAR",2013,"81,510 SAR",61741,17.17,4WD,PREMIUM,Jeddah,3,-3,White,individual,0
Shevy,sedan,4,2000,"116,976 SAR",2005,"46,936 SAR",172507,12180.0mpl,4WD,premium,Makkah,11,4,Gray,individual,0
Huendae,suv,8,2004,,2013,"22,893 SAR",100617,9.79,2WD,standard,Riyadh,9,-3,Gray,individual,0
JournalMotors,sedan,4,2001,"71,021 SAR",2007,"30,361 SAR",131592,6.53,2WD,STANDARD,Madinah,7,1,Red Color,individual,0
Shevy,suv,4,1992,"124,798 SAR",1996,"62,954 SAR",91432,3.5,2WD,PREMIUM,Dhahran,7,2,Brown,individual,0
Nesshan,sedan,6,1999,"68,263 SAR",2005,"32,254 SAR",61224,10060.0mpl,2WD,PREMIUM,Jeddah,7,3,Color Blue,individual,0
Wolksvagon,sedan,4,1999,,2005,"33,224 SAR",224455,15.3,2WD,standard,Makkah,9,1,Silver,company,1
JournalMotors,suv,4,2003,,2010,"47,382 SAR",352970,7310.0mpl,2WD,STANDARD,Jeddah,2,3,Silver,individual,0
JournalMotors,sedan,4,1994,"61,828 SAR",2000,"26,365 SAR",226857,8080.0mpl,2WD,standard,Dammam,11,2,White Color,company,1
Nesshan,suv,4,1999,"87,767 SAR",2001,"69,930 SAR",35442,18500.0mpl,4WD,standard,Jeddah,8,1,White,individual,1
Toyoda,sedan,4,2003,"88,668 SAR",2005,"73,692 SAR",40958,15.36,2WD,premium,Dhahran,5,-5,Brown,company,0
BeEmW,suv,6,2005,,2011,"49,296 SAR",81213,6280.0mpl,2WD,standard,Madinah,10,2,Gray Color,individual,0
Huendae,sedan,4,1996,,2004,"15,920 SAR",152718,19.91,2WD,STANDARD,Makkah,3,3,Gray Color,individual,0
Geep,sedan,8,2002,"72,441 SAR",2005,"40,878 SAR",30452,2.62,2WD,STANDARD,Makkah,10,3,Gray Color,company,0
BeEmW,suv,4,1997,,2000,"55,537 SAR",68579,4.5,2WD,standard,Dhahran,7,1,Silver Color,individual,0
Nesshan,suv,4,1998,"71,705 SAR",2002,"43,977 SAR",88479,17.87,2WD,standard,Dhahran,6,-2,Brown,individual,0
Masda,suv,4,2005,,2010,"53,966 SAR",114120,8.44,4WD,standard,Riyadh,3,2,Silver,individual,0
Fourd,suv,8,2005,"193,727 SAR",2007,"120,914 SAR",41053,2.97,4WD,premium,Riyadh,8,-5,Color Black,individual,0
Masda,crossover,6,1995,,1999,"46,882 SAR",75326,8.98,2WD,premium,Dhahran,1,2,Black,individual,0
Toyoda,sedan,4,2001,"60,875 SAR",2008,"34,653 SAR",46080,22330.0mpl,2WD,standard,Makkah,13,1,Black,individual,0
JournalMotors,sedan,4,2001,"85,225 SAR",2004,"48,092 SAR",64549,5.45,4WD,standard,Jeddah,5,1,Black,individual,0
JournalMotors,sedan,4,2003,,2006,"50,035 SAR",53063,8.88,4WD,STANDARD,Makkah,4,1,Color Blue,individual,0
JournalMotors,suv,8,2006,"117,620 SAR",2010,"59,333 SAR",78733,3770.0mpl,2WD,standard,Madinah,5,3,Silver,individual,0
JournalMotors,sedan,6,1992,"59,427 SAR",1996,"29,903 SAR",181714,5.17,2WD,STANDARD,Madinah,10,2,White,individual,1
Shevy,sedan,4,2007,"79,981 SAR",2015,"20,515 SAR",147693,4.07,2WD,standard,Jeddah,6,1,Blue,individual,0
Fourd,suv,6,2003,,2008,"68,988 SAR",46440,6.47,2WD,premium,Makkah,4,1,Color Blue,individual,0
Shevy,suv,4,1999,"102,395 SAR",2008,"27,577 SAR",178911,5360.0mpl,2WD,STANDARD,Jeddah,11,2,Gray,individual,1
Wolksvagon,sedan,4,2005,"65,893 SAR",2008,"57,764 SAR",26942,16.11,2WD,standard,Dammam,2,-3,Red,individual,1
BeEmW,crossover,4,2002,"104,316 SAR",2008,"42,365 SAR",235464,4.38,4WD,standard,Riyadh,5,-5,White,company,0
Nesshan,suv,4,2004,"80,752 SAR",2008,"45,023 SAR",87900,11.48,2WD,standard,Jeddah,5,2,White,individual,0
JournalMotors,suv,4,2005,"115,313 SAR",2009,"55,261 SAR",43428,7210.0mpl,2WD,standard,Makkah,10,-2,Gray,individual,0
Wolksvagon,sedan,4,1999,,2005,"37,008 SAR",139644,16970.0mpl,2WD,standard,Riyadh,2,2,Black,individual,0
Fourd,sedan,4,1998,"66,925 SAR",2002,"33,760 SAR",77781,5.34,2WD,standard,Makkah,4,2,Color Blue,individual,0
Shevy,sedan,4,2005,"76,875 SAR",2007,"45,582 SAR",87896,9430.0mpl,2WD,standard,Dhahran,11,3,Blue,individual,0
Huendae,suv,4,1993,"64,945 SAR",1996,"42,756 SAR",133149,12450.0mpl,2WD,standard,Dhahran,2,1,Red,individual,0
Honta,suv,8,2002,"77,616 SAR",2006,"45,438 SAR",40079,7.8,2WD,standard,Dammam,7,2,Color Blue,company,1
Fourd,suv,4,1994,,1996,"60,779 SAR",41116,3.93,2WD,standard,Madinah,4,2,Color Black,individual,1
Honta,suv,6,2006,"100,817 SAR",2008,"77,276 SAR",38204,9770.0mpl,4WD,standard,Riyadh,2,-5,Red,individual,0
Nesshan,sedan,4,1995,"45,046 SAR",1998,"32,449 SAR",67841,20.57,2WD,STANDARD,Makkah,9,-5,Red,individual,1
Huendae,sedan,8,2007,"79,981 SAR",2008,"66,345 SAR",42168,16.47,2WD,premium,Jeddah,6,-5,Gray Color,individual,1
Fourd,crossover,4,2003,"88,668 SAR",2005,"58,416 SAR",91616,7.64,2WD,STANDARD,Riyadh,2,2,Black,company,0
Fourd,sedan,4,2004,"90,442 SAR",2009,"40,210 SAR",108412,9.66,4WD,STANDARD,Jeddah,7,-3,Black,individual,0
Honta,suv,4,1999,"73,139 SAR",2003,"40,778 SAR",42337,12.8,2WD,standard,Jeddah,10,2,Silver Color,individual,0
Honta,crossover,8,2008,,2015,"58,283 SAR",59180,14.45,4WD,PREMIUM,Jeddah,9,3,White,individual,1
Toyoda,crossover,8,2001,"102,271 SAR",2005,"69,390 SAR",70149,8270.0mpl,2WD,PREMIUM,Dhahran,2,3,Color Black,individual,0
Masda,suv,4,2002,"77,616 SAR",2010,"22,004 SAR",137335,7.79,2WD,STANDARD,Jeddah,12,1,Red,individual,0
Shevy,suv,6,2005,"115,313 SAR",2007,"68,203 SAR",93869,1.86,2WD,STANDARD,Riyadh,5,4,Gray Color,individual,1
Huendae,crossover,6,1998,"57,364 SAR",2004,"30,116 SAR",130886,13.22,2WD,standard,Dhahran,0,2,Black,individual,0
JournalMotors,suv,4,2002,"108,662 SAR",2007,"48,311 SAR",94995,6.2,2WD,standard,Dammam,6,3,White Color,individual,0
Huendae,suv,4,2002,"77,616 SAR",2007,"36,233 SAR",219329,11010.0mpl,2WD,standard,Madinah,6,-3,White,individual,0
Huendae,sedan,4,2004,"53,834 SAR",2009,"33,949 SAR",102540,17.72,2WD,standard,Madinah,3,2,Red,individual,1
Huendae,suv,4,2001,"76,094 SAR",2008,"39,549 SAR",53516,18.89,2WD,standard,Dammam,11,-5,Black,individual,0
Shevy,suv,4,1998,"100,387 SAR",2000,"65,789 SAR",36014,6.61,2WD,STANDARD,Dhahran,7,2,Red,company,1
Fourd,sedan,4,1999,"68,263 SAR",2006,"27,723 SAR",222610,9.97,2WD,standard,Riyadh,14,-5,Black,individual,0
Honta,crossover,6,1999,"70,214 SAR",2006,"35,019 SAR",234519,11.74,4WD,STANDARD,Riyadh,3,3,Gray,company,0
Shevy,sedan,6,2000,"83,554 SAR",2006,"39,588 SAR",123645,6.01,4WD,standard,Dhahran,0,4,Gray,company,1
Honta,sedan,4,2006,,2011,"36,330 SAR",111446,19.65,4WD,standard,Madinah,6,2,Silver,individual,0
Toyoda,sedan,8,2002,"62,093 SAR",2003,"57,125 SAR",19603,12380.0mpl,2WD,standard,Jeddah,3,2,Brown,individual,0
Shevy,suv,8,2005,,2010,"61,368 SAR",208837,3790.0mpl,4WD,STANDARD,Makkah,6,-2,Gray,individual,1
Fourd,suv,4,1995,"113,517 SAR",1998,"67,260 SAR",24092,7.41,4WD,standard,Jeddah,9,-2,Gray,individual,1
JournalMotors,crossover,4,1999,"81,916 SAR",2002,"46,109 SAR",138831,7.78,2WD,standard,Dhahran,7,1,Red,company,1
Huendae,sedan,4,1999,,1999,"56,625 SAR",1010,23.94,2WD,premium,Dammam,1,4,Black,individual,1
Honta,suv,4,2004,"113,052 SAR",2008,"77,039 SAR",85710,15190.0mpl,2WD,premium,Madinah,2,-5,Blue,individual,0
BeEmW,sedan,6,2000,"83,554 SAR",2004,"40,041 SAR",183124,3830.0mpl,4WD,STANDARD,Makkah,7,-2,Red Color,individual,0
Nesshan,crossover,4,1999,"58,511 SAR",2005,"30,718 SAR",109673,10270.0mpl,2WD,standard,Makkah,0,3,White,individual,0
Fourd,crossover,4,2005,"92,251 SAR",2009,"49,121 SAR",165925,6.59,2WD,standard,Madinah,1,3,Black,company,0
JournalMotors,crossover,8,1998,"80,310 SAR",2006,"20,548 SAR",319461,2.34,2WD,standard,Riyadh,8,2,Blue,individual,1
Fourd,sedan,4,1998,"66,925 SAR",2000,"43,859 SAR",35818,13.07,2WD,standard,Makkah,10,2,Blue,individual,1
JournalMotors,sedan,4,2004,"75,368 SAR",2011,"32,219 SAR",135357,11930.0mpl,2WD,standard,Dhahran,8,2,Silver,individual,0
BeEmW,sedan,4,1993,"60,616 SAR",2001,"15,548 SAR",54731,10440.0mpl,2WD,STANDARD,Dammam,5,1,Black,individual,0
Masda,sedan,4,1998,,2001,"39,355 SAR",68473,17770.0mpl,4WD,standard,Dammam,12,-5,Color Black,individual,0
Toyoda,sedan,4,2000,,2006,"33,888 SAR",258992,20.29,2WD,STANDARD,Dhahran,8,-3,Black,individual,1
Wolksvagon,crossover,4,2004,"130,236 SAR",2007,"84,516 SAR",124848,11650.0mpl,4WD,premium,Makkah,12,-2,Gray Color,company,0
Fourd,suv,8,2003,"155,170 SAR",2004,"112,032 SAR",17488,2040.0mpl,2WD,premium,Dammam,0,-5,Color Black,individual,0
Fourd,suv,4,1994,"111,291 SAR",1997,"73,268 SAR",55586,5.9,4WD,standard,Dammam,3,-3,Color Black,individual,1
Nesshan,crossover,4,2004,,2008,"44,022 SAR",45688,17.21,2WD,STANDARD,Jeddah,1,2,Color Blue,individual,0
Huendae,crossover,4,1993,"72,739 SAR",2000,"37,806 SAR",149435,18.81,2WD,PREMIUM,Dammam,4,1,Brown,company,0
Toyoda,sedan,4,2004,,2007,"48,541 SAR",38112,15.27,2WD,standard,Makkah,4,-2,White,individual,0
Huendae,suv,4,2007,,2011,"73,579 SAR",31281,18490.0mpl,2WD,premium,Jeddah,4,3,White,company,0
Fourd,suv,4,1990,,1995,"42,325 SAR",110494,4.78,2WD,STANDARD,Riyadh,1,1,Silver Color,company,0
Nesshan,sedan,8,1991,,1991,"37,753 SAR",1109,10.8,4WD,standard,Riyadh,2,3,Color Black,individual,0
Shevy,suv,4,1998,,2000,"65,789 SAR",40715,4.31,2WD,standard,Makkah,12,-3,Gray,individual,1
Toyoda,crossover,4,2001,"73,050 SAR",2004,"49,900 SAR",66948,13.52,2WD,standard,Madinah,4,-2,Silver,individual,0
Honta,suv,6,2003,"79,168 SAR",2007,"51,496 SAR",45942,8.87,2WD,standard,Makkah,3,2,White,company,1
Nesshan,suv,6,2000,"74,602 SAR",2006,"39,166 SAR",51842,13210.0mpl,2WD,standard,Makkah,1,3,Silver,individual,0
Toyoda,sedan,6,2003,"106,402 SAR",2006,"80,759 SAR",39333,8.87,4WD,premium,Dammam,1,-2,Black,individual,0
BeEmW,suv,4,1997,"98,419 SAR",2004,"44,177 SAR",151054,8.61,2WD,STANDARD,Riyadh,4,1,Red Color,company,1
Fourd,suv,4,1996,"96,489 SAR",2000,"48,673 SAR",94455,8.25,2WD,standard,Madinah,5,1,White,individual,0
JournalMotors,suv,4,2001,,2005,"83,595 SAR",48796,3180.0mpl,2WD,PREMIUM,Dhahran,2,2,Red Color,individual,0
Fourd,crossover,4,2003,"88,668 SAR",2006,"47,533 SAR",149073,6.81,2WD,STANDARD,Riyadh,4,2,Brown,individual,0
Huendae,sedan,4,2006,,2009,"38,426 SAR",54561,17.82,2WD,standard,Jeddah,5,-2,White,company,0
Huendae,sedan,4,1998,"57,364 SAR",2003,"31,007 SAR",64884,19.99,4WD,standard,Makkah,8,2,Black,individual,0
Masda,crossover,4,1999,,2007,"15,758 SAR",137727,7.14,2WD,standard,Riyadh,8,-5,Color Black,individual,0
Masda,sedan,4,1993,"43,297 SAR",1996,"27,004 SAR",52939,13470.0mpl,2WD,standard,Madinah,10,-5,Black,individual,0
JournalMotors,sedan,4,2005,,2010,"32,469 SAR",223702,11.26,2WD,standard,Jeddah,11,-5,Blue,company,0
Geep,sedan,4,2007,"95,978 SAR",2012,"44,805 SAR",51222,7960.0mpl,4WD,standard,Dhahran,6,2,White,individual,1
Toyoda,suv,4,2001,,2009,"28,352 SAR",164987,14.11,2WD,standard,Riyadh,9,2,Gray,individual,0
JournalMotors,sedan,4,2009,,2016,"35,573 SAR",139334,6.2,2WD,STANDARD,Riyadh,4,2,Red Color,individual,0
Masda,suv,6,1997,"84,359 SAR",2002,"43,526 SAR",91100,8.76,4WD,standard,Jeddah,12,-3,Gray Color,company,1
Toyoda,sedan,4,2005,,2007,"57,502 SAR",16893,16.46,2WD,standard,Riyadh,10,-5,Silver Color,company,1
JournalMotors,suv,4,1997,,2003,"55,958 SAR",243826,4.5,4WD,standard,Dhahran,1,-3,Gray Color,individual,1
Toyoda,sedan,4,1997,,1998,"71,711 SAR",19117,19180.0mpl,2WD,premium,Dammam,5,3,Red,individual,0
Toyoda,sedan,4,2001,"73,050 SAR",2007,"39,504 SAR",241511,16239.999999999998mpl,4WD,standard,Riyadh,5,2,Gray Color,individual,0
Nesshan,sedan,8,2006,"67,211 SAR",2010,"37,473 SAR",47071,13.31,4WD,standard,Dhahran,4,-5,Gray,individual,0
Nesshan,suv,8,1998,"100,387 SAR",2000,"69,251 SAR",23033,8.4,2WD,PREMIUM,Riyadh,6,2,Black,individual,0
Geep,crossover,4,2001,"85,225 SAR",2006,"35,996 SAR",201055,8.06,2WD,standard,Dhahran,9,2,Silver Color,individual,0
Fourd,sedan,4,1997,"65,612 SAR",2000,"38,876 SAR",30010,6.56,2WD,standard,Jeddah,4,-5,White,individual,1
Shevy,sedan,4,2006,"109,778 SAR",2014,"29,565 SAR",174329,5.04,2WD,premium,Dammam,4,2,Gray,individual,1
Fourd,sedan,8,1991,,1997,"24,907 SAR",126443,5.8,2WD,standard,Makkah,5,-2,Red,individual,0
JournalMotors,sedan,4,2001,,2002,"77,531 SAR",17689,11.6,4WD,premium,Madinah,6,4,Color Black,individual,0
Fourd,crossover,4,1999,"81,916 SAR",2005,"33,268 SAR",275428,8.49,2WD,standard,Makkah,8,3,Color Black,individual,0
Wolksvagon,crossover,4,2003,"91,202 SAR",2006,"71,956 SAR",25106,16740.0mpl,4WD,STANDARD,Makkah,10,2,Black,individual,1
Shevy,suv,4,2006,,2011,"69,725 SAR",91648,4.67,4WD,standard,Jeddah,1,3,Gray,individual,0
Toyoda,crossover,6,1997,"67,487 SAR",2000,"46,100 SAR",36199,10830.0mpl,2WD,standard,Jeddah,11,2,Black,individual,0
Wolksvagon,sedan,4,2004,"64,601 SAR",2008,"43,722 SAR",154317,9170.0mpl,2WD,standard,Madinah,2,1,Gray,individual,1
Honta,suv,4,2001,"91,313 SAR",2004,"56,951 SAR",56591,14450.0mpl,4WD,STANDARD,Riyadh,8,2,Gray Color,individual,0
Fourd,sedan,4,2004,,2004,"77,946 SAR",994,8.94,4WD,premium,Riyadh,5,2,Color Black,individual,0
JournalMotors,suv,4,2000,"125,332 SAR",2007,"50,900 SAR",282012,4.77,4WD,standard,Riyadh,7,2,Gray,individual,0
Shevy,crossover,4,1990,,1991,"59,385 SAR",42605,9.47,4WD,standard,Dhahran,3,-3,White,company,0
Nesshan,crossover,8,2008,"83,912 SAR",2008,"57,093 SAR",1033,12580.0mpl,4WD,standard,Riyadh,9,2,Color Black,individual,0
Fourd,suv,4,2007,,2012,"60,807 SAR",204630,4480.0mpl,4WD,STANDARD,Madinah,12,2,Silver,individual,0
JournalMotors,sedan,4,2002,,2006,"40,603 SAR",85151,7.44,2WD,standard,Jeddah,3,-2,Red,individual,0
Mercetes,sedan,4,2001,,2005,"39,807 SAR",83130,3.76,2WD,standard,Madinah,3,2,Color Black,individual,0
Fourd,crossover,6,2007,,2008,"59,084 SAR",52276,3000.0mpl,2WD,standard,Dhahran,10,1,Black,individual,0
Nesshan,sedan,4,1995,"54,055 SAR",1998,"35,231 SAR",110228,15040.0mpl,4WD,standard,Dhahran,4,2,Red Color,company,0
Huendae,sedan,4,2004,"53,834 SAR",2008,"29,797 SAR",170662,21.25,2WD,standard,Dhahran,7,4,Blue,individual,0
Toyoda,sedan,4,2007,,2009,"63,307 SAR",16305,21.92,2WD,standard,Makkah,2,3,White,individual,0
JournalMotors,sedan,4,2009,"116,498 SAR",2012,"76,696 SAR",61198,11.63,2WD,premium,Dhahran,2,1,Black,individual,1
Fourd,suv,4,2006,"141,144 SAR",2013,"67,043 SAR",79040,4.79,4WD,standard,Riyadh,3,-5,Black,individual,0
Wolksvagon,sedan,4,2004,"64,601 SAR",2012,"21,061 SAR",168370,13.44,2WD,standard,Jeddah,7,-2,Gray Color,company,1
Shevy,suv,4,2006,,2007,"112,632 SAR",19421,5150.0mpl,2WD,premium,Jeddah,5,3,Black,individual,0
Toyoda,suv,6,2003,"95,002 SAR",2009,"54,626 SAR",115051,9.6,2WD,standard,Makkah,2,1,Color Black,individual,0
Fourd,suv,6,2008,,2011,"72,507 SAR",69264,2.72,2WD,STANDARD,Riyadh,5,2,Blue,company,1
Huendae,sedan,8,1997,"46,866 SAR",2003,"22,144 SAR",113003,14.48,2WD,standard,Dammam,5,1,Color Blue,company,0
Huendae,crossover,4,2005,,2010,"36,913 SAR",53369,12.18,4WD,STANDARD,Jeddah,11,4,Silver Color,individual,0
Shevy,sedan,8,1999,,2003,"36,157 SAR",41062,4120.0mpl,2WD,standard,Riyadh,11,1,Silver,individual,1
Shevy,suv,4,2004,"113,052 SAR",2012,"28,997 SAR",95548,6.93,2WD,standard,Jeddah,9,3,Blue,individual,0
Fourd,suv,8,1992,,1996,"49,963 SAR",88284,2.32,2WD,standard,Jeddah,3,-3,Gray,individual,0
Wolksvagon,crossover,6,2006,"80,653 SAR",2014,"26,294 SAR",98642,7.77,2WD,standard,Jeddah,4,1,Gray Color,individual,1
Fourd,suv,4,1998,"120,465 SAR",2001,"71,754 SAR",103754,4.76,4WD,standard,Makkah,3,-3,Gray,individual,0
Toyoda,sedan,8,2003,,2008,"30,677 SAR",253714,7.13,2WD,standard,Madinah,8,-3,Gray,individual,0
Masda,crossover,6,1998,,2003,"32,886 SAR",69370,10.06,2WD,STANDARD,Makkah,1,2,Red,company,1
Toyoda,crossover,4,2007,"115,173 SAR",2013,"56,621 SAR",221091,14.43,2WD,PREMIUM,Dammam,5,-2,White,individual,0
Toyoda,suv,4,2000,"89,522 SAR",2007,"51,475 SAR",137768,13730.0mpl,2WD,standard,Madinah,3,-5,Red,individual,0
JournalMotors,crossover,8,2004,,2010,"36,730 SAR",257011,2630.0mpl,2WD,standard,Makkah,4,-2,White,company,0
Honta,crossover,4,1996,"55,136 SAR",2002,"27,224 SAR",280047,21240.0mpl,2WD,STANDARD,Riyadh,8,1,Gray,individual,0
Nesshan,suv,4,1995,,2002,"33,522 SAR",135875,9.91,2WD,standard,Makkah,8,-2,White Color,company,1
Toyoda,suv,4,2001,,2003,"75,700 SAR",45821,16149.999999999998mpl,2WD,STANDARD,Dhahran,4,4,White,individual,1
Mercetes,crossover,8,2006,"94,096 SAR",2010,"47,348 SAR",175850,3.08,2WD,standard,Dhahran,9,1,Silver,individual,1
Nesshan,sedan,4,2001,,2004,"38,670 SAR",26238,26.52,2WD,standard,Riyadh,2,-3,Black,individual,0
Toyoda,sedan,6,1998,"68,837 SAR",2002,"48,807 SAR",155209,17450.0mpl,4WD,standard,Dhahran,3,1,Gray,individual,0
Honta,sedan,4,1995,"45,046 SAR",1999,"30,696 SAR",83913,19.26,2WD,STANDARD,Riyadh,3,-5,Gray Color,company,0
Huendae,sedan,4,1999,"48,759 SAR",2004,"27,673 SAR",41954,22.2,2WD,STANDARD,Dhahran,12,-5,Gray,individual,1
JournalMotors,crossover,4,2004,"90,442 SAR",2010,"38,663 SAR",124064,8.24,2WD,standard,Riyadh,7,3,Red,individual,0
Shevy,sedan,4,2004,,2007,"40,403 SAR",134698,12.14,2WD,STANDARD,Makkah,10,2,Black,individual,0
Masda,sedan,4,2005,"54,911 SAR",2006,"47,947 SAR",12282,17.15,2WD,standard,Jeddah,7,-2,Red,individual,1
Shevy,suv,6,2000,"146,220 SAR",2007,"69,454 SAR",77654,4230.0mpl,2WD,PREMIUM,Madinah,0,-3,White Color,company,0
Nesshan,suv,6,2007,,2013,"40,490 SAR",136133,10.35,2WD,standard,Dammam,5,3,Color Black,individual,0
Wolksvagon,suv,4,2001,"91,313 SAR",2007,"47,254 SAR",79881,6630.0mpl,2WD,standard,Riyadh,6,-3,Brown,individual,0
Honta,crossover,4,2000,,2005,"34,052 SAR",96141,19.58,2WD,STANDARD,Madinah,3,4,White,individual,0
Honta,crossover,4,1998,,2001,"39,355 SAR",63157,19.02,2WD,standard,Madinah,6,1,White,individual,0
Toyoda,sedan,4,2006,,2010,"42,889 SAR",142629,18240.0mpl,2WD,standard,Riyadh,4,-2,Red,company,0
Masda,sedan,6,2001,,2006,"27,352 SAR",168663,16660.0mpl,2WD,STANDARD,Dammam,4,-2,Blue,company,1
Honta,crossover,6,2002,"62,093 SAR",2008,"30,659 SAR",230594,16.67,2WD,standard,Madinah,7,-5,White,individual,0
Fourd,sedan,4,2003,"73,890 SAR",2006,"41,591 SAR",99499,6.84,2WD,standard,Dammam,12,2,Silver Color,individual,1
Wolksvagon,sedan,6,2004,,2008,"47,338 SAR",72938,14.1,4WD,STANDARD,Riyadh,5,-2,Silver,individual,0
Nesshan,crossover,4,2004,"108,530 SAR",2008,"66,561 SAR",74593,20890.0mpl,4WD,premium,Dammam,9,-3,Silver,individual,0
Geep,sedan,4,2008,,2012,"41,050 SAR",165757,5.44,2WD,standard,Dammam,6,-2,Black,individual,1
Masda,suv,4,2009,"106,988 SAR",2013,"59,651 SAR",77947,8.76,4WD,standard,Jeddah,7,-5,Blue,company,0
Shevy,sedan,8,2007,"134,369 SAR",2012,"56,753 SAR",209347,4.55,4WD,premium,Makkah,10,-3,White,individual,0
JournalMotors,crossover,4,2001,"85,225 SAR",2007,"36,433 SAR",79949,5.92,2WD,standard,Madinah,4,-2,Gray,individual,0
Toyoda,sedan,4,1996,"55,136 SAR",1999,"43,940 SAR",67076,9.43,2WD,standard,Dammam,3,1,Red,individual,1
Wolksvagon,suv,4,2005,"138,376 SAR",2011,"71,609 SAR",125437,7.13,2WD,PREMIUM,Madinah,4,2,White,individual,0
Toyoda,sedan,4,2005,"79,072 SAR",2010,"44,684 SAR",104628,14510.0mpl,4WD,standard,Madinah,4,1,Blue,company,1
Toyoda,sedan,4,1999,"58,511 SAR",2008,"18,167 SAR",71241,12.94,2WD,standard,Dammam,11,1,Black,individual,0
Nesshan,suv,4,2000,,2005,"34,826 SAR",202111,9.14,2WD,standard,Dammam,7,-5,White,company,0
Shevy,sedan,4,2005,"76,875 SAR",2011,"31,220 SAR",277450,6.76,2WD,standard,Dammam,11,-3,Silver,individual,0
Fourd,sedan,4,1996,"64,326 SAR",1997,"43,998 SAR",15736,11.38,2WD,standard,Riyadh,5,2,Gray,individual,0
Wolksvagon,suv,4,2000,"107,427 SAR",2007,"55,454 SAR",165691,8.63,4WD,standard,Riyadh,10,4,Silver Color,individual,1
Nesshan,crossover,4,1994,"74,194 SAR",2000,"36,809 SAR",33416,11.71,2WD,premium,Makkah,9,-2,Blue,company,1
Masda,sedan,8,1999,"68,263 SAR",1999,"46,446 SAR",1228,8.69,2WD,PREMIUM,Dhahran,4,1,White,individual,0
JournalMotors,sedan,4,2003,"73,890 SAR",2007,"33,639 SAR",184345,8520.0mpl,2WD,standard,Jeddah,7,-5,Silver Color,individual,0
Nesshan,suv,4,2004,"80,752 SAR",2009,"37,603 SAR",167784,9480.0mpl,2WD,STANDARD,Jeddah,9,-3,Silver,individual,1
Shevy,suv,4,1994,"155,807 SAR",1996,"92,384 SAR",77645,7.82,4WD,PREMIUM,Madinah,8,2,White,individual,0
Nesshan,suv,4,2000,"74,602 SAR",2004,"39,514 SAR",209978,10.52,2WD,standard,Riyadh,1,-5,Gray Color,individual,0
Shevy,sedan,4,2004,"75,368 SAR",2007,"42,530 SAR",67778,10.72,2WD,standard,Riyadh,6,3,White,company,0
Fourd,crossover,4,2005,"92,251 SAR",2012,"35,592 SAR",256008,4050.0mpl,2WD,STANDARD,Dammam,10,4,Brown,company,0
Honta,suv,4,2001,,2002,"76,702 SAR",8351,13.01,4WD,STANDARD,Jeddah,3,3,Gray Color,company,0
Huendae,crossover,4,1998,"68,837 SAR",2001,"52,474 SAR",25782,19.04,4WD,STANDARD,Riyadh,3,1,Black,individual,0
Huendae,crossover,4,1997,"56,239 SAR",2001,"40,240 SAR",81661,18.52,2WD,STANDARD,Jeddah,0,2,Silver,individual,1
Nesshan,sedan,4,2007,"57,129 SAR",2010,"39,194 SAR",28290,15.6,2WD,standard,Madinah,11,3,Red,individual,0
