Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
Shevy,suv,4,2006,"117,620 SAR",2010,"59,333 SAR",41866,3.02,2WD,standard,Makkah,6,1,White,company,0
Toyoda,sedan,6,2001,"60,875 SAR",2006,"32,762 SAR",86267,10.47,2WD,standard,Riyadh,11,3,Black,individual,0
Huendae,sedan,4,2001,"60,875 SAR",2009,"17,214 SAR",355677,14.1,4WD,standard,Dhahran,4,1,Blue,company,1
Honta,suv,4,2002,"77,616 SAR",2007,"38,140 SAR",111892,14.07,2WD,standard,Jeddah,9,2,Silver,individual,0
Honta,suv,8,2001,"76,094 SAR",2006,"41,443 SAR",200717,11.47,2WD,standard,Riyadh,1,1,Red,individual,1
JournalMotors,suv,4,2000,"175,464 SAR",2002,"121,684 SAR",34903,4.52,4WD,premium,Dammam,3,2,White,company,0
Toyoda,sedan,4,1997,"56,239 SAR",1998,"56,913 SAR",22473,23.74,2WD,standard,Riyadh,3,1,Black,individual,0
Wolksvagon,sedan,4,2005,"65,893 SAR",2011,"34,099 SAR",126213,13.34,2WD,standard,Madinah,12,1,Gray,company,0
Toyoda,suv,4,2000,"89,522 SAR",2005,"50,589 SAR",114389,11.78,2WD,standard,Dammam,4,2,White,individual,1
Fourd,sedan,4,2004,"75,368 SAR",2005,"48,974 SAR",11517,9.33,2WD,standard,Jeddah,9,4,White,individual,0
Fourd,sedan,4,2006,"78,413 SAR",2010,"39,555 SAR",36429,4.49,2WD,standard,Makkah,7,3,Red,individual,0
Huendae,suv,4,1993,"77,935 SAR",1999,"36,824 SAR",64115,10.17,4WD,standard,Jeddah,6,2,Silver,individual,0
Toyoda,sedan,8,2003,"63,334 SAR",2011,"18,681 SAR",164427,10.2,2WD,standard,Riyadh,4,4,Red,individual,0
Toyoda,sedan,6,2006,"67,211 SAR",2013,"33,042 SAR",278749,14.64,2WD,standard,Madinah,7,1,Gray,individual,0
Fourd,sedan,4,2005,"107,626 SAR",2012,"43,709 SAR",272618,6.16,2WD,premium,Riyadh,6,2,White,individual,0
JournalMotors,suv,8,2002,"108,662 SAR",2005,"61,317 SAR",31792,3.47,2WD,standard,Riyadh,5,2,Silver,company,0
Toyoda,crossover,6,2002,"74,511 SAR",2007,"44,446 SAR",41469,11.17,2WD,standard,Jeddah,0,4,Black,individual,1
Masda,suv,6,2006,"84,014 SAR",2012,"39,696 SAR",63476,4.7,2WD,standard,Riyadh,4,2,Black,company,0
Toyoda,suv,8,2002,"156,474 SAR",2002,"129,560 SAR",1431,7.23,4WD,premium,Makkah,2,1,White,individual,0
Huendae,crossover,4,2002,"74,511 SAR",2008,"40,663 SAR",125428,20.32,4WD,standard,Dammam,9,2,Gray,individual,1
Shevy,sedan,6,2003,"88,668 SAR",2007,"42,492 SAR",94005,3.81,4WD,standard,Dhahran,10,4,Gray,individual,0
Masda,sedan,4,1994,"44,163 SAR",1996,"33,850 SAR",34734,12.65,2WD,standard,Madinah,2,3,Silver,individual,0
Shevy,crossover,4,2004,"108,530 SAR",2011,"46,280 SAR",286840,9.84,4WD,standard,Dammam,6,3,White,individual,1
JournalMotors,suv,4,2002,"152,128 SAR",2003,"103,795 SAR",44753,4.44,2WD,premium,Madinah,5,2,White,individual,1
Honta,suv,4,1995,"67,569 SAR",1999,"37,673 SAR",92621,14.42,2WD,standard,Dammam,8,1,Gray,company,0
Wolksvagon,sedan,4,2000,"59,681 SAR",2007,"30,884 SAR",64128,10.32,2WD,standard,Makkah,5,2,Silver,individual,0
Toyoda,sedan,6,1990,"48,960 SAR",1993,"37,160 SAR",69651,11.8,2WD,standard,Dammam,2,1,Black,individual,0
Honta,sedan,4,1992,"50,937 SAR",1997,"27,533 SAR",261950,23.79,4WD,standard,Dhahran,3,2,Gray,individual,0
Masda,crossover,8,1998,"57,364 SAR",2003,"29,598 SAR",63338,7.82,2WD,standard,Makkah,8,1,Blue,individual,1
Fourd,sedan,4,2005,"107,626 SAR",2010,"47,730 SAR",188813,8.21,2WD,premium,Makkah,4,2,Silver,individual,1
Shevy,suv,4,1995,"94,597 SAR",2001,"44,933 SAR",43637,5.48,2WD,standard,Madinah,3,2,Blue,individual,0
Honta,suv,4,1993,"64,945 SAR",1997,"40,233 SAR",24140,10.97,2WD,standard,Jeddah,3,3,White,individual,0
Fourd,sedan,4,2004,"105,516 SAR",2008,"53,227 SAR",81531,6.29,2WD,premium,Dhahran,7,3,Red,individual,0
Fourd,suv,6,1997,"165,344 SAR",2001,"92,675 SAR",72914,4.3,4WD,premium,Makkah,2,2,Silver,company,0
Wolksvagon,suv,4,2005,"98,840 SAR",2009,"57,338 SAR",150325,8.8,2WD,standard,Madinah,4,1,Gray,individual,0
Huendae,suv,4,2009,"89,156 SAR",2013,"49,584 SAR",198588,14.93,2WD,standard,Riyadh,9,3,Silver,individual,1
Honta,crossover,4,2007,"68,555 SAR",2011,"46,716 SAR",84097,18.61,2WD,standard,Dhahran,1,1,Gray,individual,0
JournalMotors,suv,8,2004,"113,052 SAR",2008,"59,880 SAR",43332,4.24,2WD,standard,Dhahran,4,3,Silver,individual,1
Toyoda,suv,4,2000,"89,522 SAR",2002,"67,638 SAR",34899,11.07,2WD,standard,Dhahran,6,1,White,individual,0
Toyoda,suv,4,2003,"95,002 SAR",2007,"57,867 SAR",134227,8.34,2WD,standard,Dammam,7,2,Black,individual,1
Fourd,sedan,4,2007,"111,974 SAR",2012,"49,783 SAR",60606,10.24,2WD,premium,Jeddah,12,2,Black,individual,0
BeEmW,suv,4,2002,"130,395 SAR",2007,"67,635 SAR",94806,4.99,4WD,standard,Dhahran,0,1,Black,individual,1
JournalMotors,sedan,4,2005,"92,251 SAR",2007,"63,816 SAR",43623,5.01,4WD,standard,Dhahran,3,4,White,company,1
Shevy,suv,4,1999,"102,395 SAR",2003,"54,235 SAR",86835,3.71,2WD,standard,Madinah,7,2,Red,individual,1
Toyoda,sedan,4,2003,"76,001 SAR",2011,"24,778 SAR",75015,14.0,4WD,standard,Makkah,10,2,Brown,individual,1
JournalMotors,suv,4,2003,"110,836 SAR",2006,"62,544 SAR",63528,3.58,2WD,standard,Dhahran,11,2,Gray,individual,0
Honta,sedan,4,1993,"43,297 SAR",2000,"20,457 SAR",89865,13.76,2WD,standard,Madinah,10,1,Blue,individual,0
Masda,suv,4,1994,"79,493 SAR",1998,"51,191 SAR",90182,16.2,4WD,standard,Dhahran,8,2,Silver,individual,1
JournalMotors,sedan,6,1996,"77,191 SAR",1999,"45,736 SAR",24476,8.12,4WD,standard,Riyadh,6,2,Gray,individual,1
Honta,crossover,4,2008,"69,926 SAR",2008,"52,335 SAR",680,15.44,2WD,standard,Makkah,5,2,Brown,company,0
Wolksvagon,suv,4,2001,"109,576 SAR",2006,"65,526 SAR",60191,4.93,4WD,standard,Makkah,3,2,Black,company,0
Toyoda,suv,4,2005,"118,608 SAR",2013,"36,827 SAR",151931,10.73,4WD,standard,Dammam,4,2,Black,individual,0
Wolksvagon,crossover,4,1996,"66,164 SAR",2005,"19,516 SAR",315513,12.06,2WD,standard,Madinah,5,1,White,individual,0
Wolksvagon,suv,4,2006,"120,980 SAR",2011,"72,165 SAR",232198,7.53,4WD,standard,Jeddah,2,1,Red,company,1
Toyoda,sedan,6,1997,"56,239 SAR",2003,"32,014 SAR",46672,16.97,2WD,standard,Jeddah,5,2,Black,company,0
Nesshan,sedan,4,2002,"62,093 SAR",2005,"42,600 SAR",33376,17.91,4WD,standard,Dhahran,5,2,Gray,individual,0
Masda,crossover,4,2006,"67,211 SAR",2007,"53,352 SAR",7847,10.0,2WD,standard,Makkah,10,1,White,individual,1
Shevy,crossover,4,2005,"110,701 SAR",2010,"49,094 SAR",209141,6.35,4WD,standard,Jeddah,8,3,Black,company,1
Honta,suv,4,1993,"64,945 SAR",2001,"18,411 SAR",169806,9.84,2WD,standard,Riyadh,5,3,White,company,0
Nesshan,sedan,6,2004,"53,834 SAR",2008,"38,519 SAR",88842,16.01,2WD,standard,Madinah,3,2,Brown,company,1
Shevy,suv,4,2002,"108,662 SAR",2011,"30,968 SAR",154925,5.67,2WD,standard,Dammam,1,1,Brown,individual,0
Shevy,suv,4,2003,"110,836 SAR",2012,"28,429 SAR",192727,3.64,2WD,standard,Jeddah,6,3,Gray,individual,0
Wolksvagon,sedan,6,1993,"51,956 SAR",1999,"26,887 SAR",144609,9.35,2WD,standard,Dammam,11,2,White,company,0
Masda,sedan,6,2002,"51,744 SAR",2006,"30,292 SAR",35362,7.76,2WD,standard,Dhahran,5,3,Silver,individual,1
JournalMotors,crossover,4,2000,"83,554 SAR",2004,"42,148 SAR",72980,7.18,2WD,standard,Dhahran,6,2,Red,individual,0
Huendae,suv,4,1999,"73,139 SAR",2008,"19,698 SAR",412058,11.79,2WD,standard,Dhahran,8,2,White,company,0
Huendae,sedan,6,1995,"45,046 SAR",1998,"30,827 SAR",18344,20.05,2WD,standard,Jeddah,4,4,Gray,individual,1
BeEmW,sedan,4,2002,"86,930 SAR",2006,"43,742 SAR",155686,7.74,4WD,standard,Madinah,4,2,Gray,individual,1
Honta,suv,4,2005,"82,367 SAR",2009,"45,923 SAR",88710,14.65,2WD,standard,Jeddah,6,1,Black,individual,0
Masda,sedan,4,1995,"45,046 SAR",1998,"31,216 SAR",60564,11.12,2WD,standard,Makkah,3,1,Blue,individual,0
Shevy,sedan,4,2002,"101,418 SAR",2009,"43,356 SAR",66452,4.31,2WD,premium,Madinah,9,2,Gray,individual,0
Nesshan,suv,6,2002,"77,616 SAR",2007,"36,233 SAR",219425,11.85,2WD,standard,Dammam,4,3,Blue,individual,0
Honta,suv,4,2006,"84,014 SAR",2011,"41,284 SAR",63247,11.42,2WD,standard,Dammam,10,3,Gray,individual,0
Wolksvagon,suv,6,1993,"93,522 SAR",1997,"57,109 SAR",35361,11.02,4WD,standard,Dhahran,7,3,White,individual,0
Toyoda,sedan,4,2006,"67,211 SAR",2010,"47,403 SAR",40977,16.03,2WD,standard,Dammam,6,2,Black,individual,1
Honta,crossover,8,2005,"65,893 SAR",2007,"50,506 SAR",13778,8.63,2WD,standard,Dhahran,3,3,Black,individual,0
Masda,suv,8,2001,"91,313 SAR",2007,"40,988 SAR",59837,5.79,4WD,standard,Dammam,4,4,White,individual,0
Mercetes,crossover,4,1997,"94,482 SAR",2001,"47,661 SAR",72374,3.86,4WD,standard,Madinah,12,2,White,individual,0
Masda,sedan,4,2003,"63,334 SAR",2009,"29,925 SAR",127315,10.33,4WD,standard,Makkah,10,3,Silver,company,0
JournalMotors,suv,8,2006,"117,620 SAR",2010,"56,366 SAR",194872,4.98,2WD,standard,Dhahran,4,1,Silver,individual,0
Huendae,sedan,8,2002,"51,744 SAR",2010,"14,669 SAR",142227,13.49,2WD,standard,Madinah,5,2,Gray,individual,0
Toyoda,sedan,4,1991,"49,939 SAR",1994,"35,648 SAR",122744,16.42,2WD,standard,Makkah,4,1,Blue,individual,0
JournalMotors,sedan,4,2000,"69,628 SAR",2004,"36,880 SAR",39129,6.33,2WD,standard,Madinah,5,3,Silver,individual,1
Toyoda,sedan,4,1993,"51,956 SAR",1994,"52,579 SAR",22086,21.85,2WD,standard,Jeddah,3,3,White,individual,0
Masda,crossover,4,2000,"83,554 SAR",2001,"69,483 SAR",20133,20.83,2WD,premium,Riyadh,7,2,Silver,individual,0
BeEmW,suv,4,2003,"186,204 SAR",2009,"83,582 SAR",49019,7.39,4WD,premium,Riyadh,9,1,Black,individual,1
Honta,sedan,4,2007,"57,129 SAR",2011,"36,789 SAR",91060,25.22,2WD,standard,Makkah,11,3,Black,individual,1
Fourd,sedan,4,2000,"69,628 SAR",2006,"34,726 SAR",61807,10.07,2WD,standard,Jeddah,2,1,Gray,individual,1
Honta,sedan,8,1994,"74,194 SAR",1997,"43,961 SAR",109196,10.3,4WD,premium,Riyadh,8,2,Black,individual,0
JournalMotors,crossover,4,1995,"75,678 SAR",2003,"20,381 SAR",73752,8.42,2WD,standard,Dammam,6,2,Black,company,1
Masda,sedan,4,2003,"52,779 SAR",2007,"37,764 SAR",87837,20.24,2WD,standard,Madinah,3,2,White,individual,1
Huendae,sedan,4,2002,"51,744 SAR",2008,"25,671 SAR",115500,14.22,2WD,standard,Riyadh,11,1,Gray,individual,1
JournalMotors,suv,4,2003,"155,170 SAR",2012,"39,801 SAR",187934,4.38,2WD,premium,Makkah,4,2,Gray,individual,0
JournalMotors,sedan,4,2002,"72,441 SAR",2004,"47,474 SAR",43405,5.22,2WD,standard,Jeddah,4,2,White,individual,1
Honta,suv,4,1993,"64,945 SAR",1997,"36,210 SAR",41480,13.61,2WD,standard,Jeddah,6,1,Red,individual,0
Honta,suv,4,2002,"108,662 SAR",2008,"48,775 SAR",93318,13.52,2WD,premium,Makkah,7,4,White,company,0
Masda,suv,4,2008,"87,408 SAR",2015,"39,235 SAR",252123,8.77,2WD,standard,Madinah,7,1,Silver,individual,0
Nesshan,sedan,6,2005,"54,911 SAR",2007,"39,884 SAR",66185,14.84,2WD,standard,Madinah,1,4,Red,individual,1
JournalMotors,suv,4,2002,"130,395 SAR",2005,"69,902 SAR",70121,3.7,4WD,standard,Makkah,5,4,Red,individual,0
Fourd,suv,4,1992,"89,141 SAR",1997,"39,632 SAR",38294,6.65,2WD,standard,Jeddah,7,1,Gray,individual,0
Huendae,crossover,6,2006,"67,211 SAR",2012,"40,755 SAR",121775,15.12,2WD,standard,Dammam,3,2,Gray,individual,1
Masda,suv,4,2001,"76,094 SAR",2004,"50,096 SAR",58933,10.55,2WD,standard,Riyadh,1,4,Silver,company,0
Fourd,sedan,4,1997,"91,858 SAR",2004,"41,232 SAR",124538,8.85,2WD,premium,Riyadh,6,1,Black,company,1
BeEmW,suv,8,2009,"124,819 SAR",2010,"76,838 SAR",51205,3.3,2WD,standard,Madinah,7,3,Blue,individual,0
Nesshan,crossover,4,2007,"68,555 SAR",2009,"49,420 SAR",77119,15.88,2WD,standard,Madinah,7,3,Black,individual,0
Masda,sedan,6,2005,"54,911 SAR",2011,"25,945 SAR",141010,13.53,2WD,standard,Makkah,9,2,Gray,individual,0
Toyoda,sedan,8,2002,"74,511 SAR",2004,"65,679 SAR",35891,10.28,4WD,standard,Makkah,2,3,Silver,individual,1
Masda,suv,8,2003,"95,002 SAR",2010,"44,888 SAR",136414,5.93,4WD,standard,Riyadh,6,2,White,individual,0
Toyoda,crossover,8,1996,"66,164 SAR",1996,"49,305 SAR",720,10.96,2WD,standard,Dhahran,13,3,Blue,individual,0
Honta,sedan,4,1999,"48,759 SAR",2003,"28,408 SAR",154723,27.74,2WD,standard,Makkah,10,3,White,individual,0
Honta,suv,4,2008,"104,890 SAR",2013,"54,406 SAR",98099,9.98,4WD,standard,Makkah,3,4,Blue,individual,0
Fourd,crossover,8,2008,"97,897 SAR",2012,"51,853 SAR",37031,6.22,2WD,standard,Dammam,9,2,Gray,individual,1
Shevy,sedan,8,2001,"71,021 SAR",2003,"44,327 SAR",46087,6.26,2WD,standard,Madinah,6,2,White,individual,0
Nesshan,sedan,4,1999,"58,511 SAR",2000,"42,022 SAR",43461,12.29,4WD,standard,Dammam,4,2,Silver,individual,0
JournalMotors,sedan,6,2006,"78,413 SAR",2007,"45,857 SAR",51067,6.75,2WD,standard,Riyadh,4,4,Silver,individual,0
Honta,suv,4,2002,"77,616 SAR",2008,"40,748 SAR",68661,14.44,2WD,standard,Dhahran,2,2,Red,individual,0
Nesshan,sedan,4,2003,"52,779 SAR",2010,"26,184 SAR",46750,14.62,2WD,standard,Madinah,5,1,Black,individual,1
Wolksvagon,sedan,6,1994,"63,595 SAR",1999,"32,515 SAR",227938,7.99,4WD,standard,Dammam,11,2,Red,individual,0
JournalMotors,sedan,6,2001,"71,021 SAR",2008,"31,879 SAR",121411,6.84,2WD,standard,Riyadh,9,1,Blue,individual,1
Masda,sedan,4,2000,"49,734 SAR",2006,"23,264 SAR",302264,17.48,2WD,standard,Madinah,4,2,Black,individual,0
Honta,suv,4,2002,"77,616 SAR",2006,"52,891 SAR",86506,15.4,2WD,standard,Jeddah,3,3,Black,individual,0
Fourd,sedan,4,2003,"73,890 SAR",2011,"18,005 SAR",386125,7.12,2WD,standard,Riyadh,5,1,Black,individual,0
Honta,crossover,6,2000,"59,681 SAR",2006,"26,789 SAR",253225,10.66,2WD,standard,Dhahran,4,2,Blue,individual,0
Wolksvagon,sedan,6,2004,"90,442 SAR",2011,"44,463 SAR",284972,10.68,2WD,premium,Jeddah,12,2,White,individual,0
Fourd,sedan,4,2003,"73,890 SAR",2007,"39,137 SAR",83416,9.64,2WD,standard,Jeddah,4,3,Silver,individual,1
Shevy,suv,6,2008,"122,372 SAR",2011,"69,054 SAR",33437,4.72,2WD,standard,Dhahran,5,2,Silver,individual,0
Toyoda,sedan,4,1998,"57,364 SAR",2005,"31,021 SAR",296177,16.26,2WD,standard,Riyadh,4,3,Blue,individual,0
Toyoda,suv,4,2006,"100,817 SAR",2015,"31,303 SAR",187396,8.75,2WD,standard,Madinah,13,3,Brown,individual,0
JournalMotors,sedan,6,1998,"66,925 SAR",2003,"29,754 SAR",37180,6.69,2WD,standard,Riyadh,12,1,Black,individual,0
Shevy,crossover,4,1995,"75,678 SAR",2001,"32,352 SAR",110759,3.75,2WD,standard,Jeddah,8,2,Black,individual,0
Nesshan,sedan,6,2006,"56,009 SAR",2008,"42,501 SAR",24036,19.51,2WD,standard,Makkah,8,3,Black,individual,0
Huendae,crossover,6,1998,"80,310 SAR",2000,"55,401 SAR",41020,7.65,2WD,premium,Dhahran,5,1,Red,individual,0
Fourd,crossover,8,2001,"119,316 SAR",2008,"48,457 SAR",320421,2.97,2WD,premium,Riyadh,10,2,Silver,company,0
Huendae,sedan,4,2002,"51,744 SAR",2008,"24,449 SAR",100855,10.62,2WD,standard,Jeddah,4,2,Black,company,0
Honta,suv,4,2001,"76,094 SAR",2004,"45,086 SAR",147231,11.19,2WD,standard,Dhahran,5,1,Black,company,0
Shevy,crossover,4,1996,"77,191 SAR",1999,"45,978 SAR",138092,6.7,2WD,standard,Riyadh,3,1,Silver,individual,0
Shevy,crossover,6,1998,"80,310 SAR",2000,"52,631 SAR",33459,3.44,2WD,standard,Dammam,10,2,Black,individual,1
Nesshan,suv,8,2006,"84,014 SAR",2011,"41,284 SAR",30811,6.87,2WD,standard,Dhahran,6,1,Silver,company,0
Shevy,suv,4,2006,"164,668 SAR",2007,"124,834 SAR",7044,3.14,2WD,premium,Jeddah,2,4,Black,company,1
Nesshan,suv,8,2004,"80,752 SAR",2007,"50,365 SAR",54569,7.85,2WD,standard,Makkah,6,2,White,company,0
Shevy,sedan,8,2003,"88,668 SAR",2004,"67,387 SAR",19267,4.56,4WD,standard,Dammam,3,2,Brown,individual,0
Shevy,crossover,6,2003,"88,668 SAR",2011,"22,743 SAR",83278,6.38,2WD,standard,Dammam,4,1,Black,individual,0
Masda,suv,4,1994,"66,244 SAR",2001,"32,865 SAR",72243,9.08,2WD,standard,Jeddah,13,2,White,individual,1
BeEmW,sedan,4,2003,"88,668 SAR",2004,"63,681 SAR",23179,5.72,4WD,standard,Makkah,9,1,Black,individual,1
JournalMotors,sedan,6,1994,"61,828 SAR",1998,"32,921 SAR",87307,8.11,2WD,standard,Dammam,3,4,Black,individual,0
Geep,crossover,4,1997,"110,229 SAR",2000,"62,202 SAR",38564,5.41,2WD,premium,Madinah,6,1,White,individual,0
Shevy,sedan,4,2003,"73,890 SAR",2010,"31,587 SAR",155195,10.63,2WD,standard,Makkah,10,2,White,individual,0
Toyoda,crossover,8,2002,"104,316 SAR",2010,"32,390 SAR",44835,9.21,2WD,premium,Makkah,5,1,Red,individual,0
Toyoda,sedan,4,2004,"77,522 SAR",2005,"71,320 SAR",19435,13.77,4WD,standard,Madinah,3,1,Black,individual,0
Fourd,sedan,4,2000,"83,554 SAR",2001,"60,008 SAR",22673,7.58,4WD,standard,Riyadh,6,2,White,individual,1
Toyoda,suv,6,2002,"130,395 SAR",2006,"79,625 SAR",45389,8.68,2WD,premium,Riyadh,4,1,Gray,individual,0
JournalMotors,sedan,4,2002,"72,441 SAR",2007,"32,207 SAR",46372,6.32,2WD,standard,Madinah,7,3,Silver,company,0
Shevy,suv,6,1999,"102,395 SAR",2006,"39,505 SAR",294341,5.44,2WD,standard,Makkah,7,4,Gray,individual,0
Toyoda,sedan,8,2005,"65,893 SAR",2010,"35,374 SAR",168276,10.11,2WD,standard,Dhahran,6,3,Silver,individual,1
Honta,suv,4,2006,"84,014 SAR",2010,"51,526 SAR",75342,17.91,2WD,standard,Dhahran,9,3,Red,individual,0
Fourd,suv,6,2006,"117,620 SAR",2012,"55,729 SAR",264028,4.87,2WD,standard,Dammam,0,1,Gray,company,1
Fourd,suv,6,2008,"171,320 SAR",2013,"79,977 SAR",95229,3.36,2WD,premium,Jeddah,4,2,Red,individual,1
Masda,crossover,8,1997,"94,482 SAR",2002,"48,749 SAR",102989,9.44,4WD,premium,Dhahran,7,1,Black,company,1
Toyoda,suv,6,1991,"74,908 SAR",1996,"38,299 SAR",189819,7.67,2WD,standard,Dhahran,4,3,White,individual,0
JournalMotors,crossover,4,2006,"94,096 SAR",2012,"40,226 SAR",137589,4.78,2WD,standard,Dammam,6,1,Blue,company,0
Nesshan,crossover,4,2002,"62,093 SAR",2005,"40,663 SAR",22107,11.45,2WD,standard,Dammam,6,1,Red,individual,1
Masda,crossover,4,1994,"63,595 SAR",2000,"34,706 SAR",51563,20.2,4WD,standard,Jeddah,7,2,White,company,1
Toyoda,suv,4,2005,"118,608 SAR",2008,"90,023 SAR",25513,10.86,4WD,standard,Riyadh,2,3,White,individual,0
Geep,sedan,8,2001,"85,225 SAR",2003,"55,852 SAR",44949,5.72,4WD,standard,Dhahran,6,2,Black,company,1
BeEmW,suv,8,1996,"96,489 SAR",2001,"40,754 SAR",112737,3.29,2WD,standard,Dhahran,13,4,White,individual,0
Masda,suv,4,2001,"91,313 SAR",2007,"47,939 SAR",125149,11.23,4WD,standard,Madinah,1,3,Gray,individual,0
Fourd,suv,4,1990,"102,816 SAR",1993,"64,465 SAR",55833,5.39,4WD,standard,Jeddah,0,1,Silver,individual,0
Toyoda,suv,4,2006,"120,980 SAR",2011,"65,111 SAR",42779,10.03,4WD,standard,Makkah,6,3,White,individual,0
Shevy,suv,8,2006,"117,620 SAR",2009,"69,691 SAR",56275,3.48,2WD,standard,Jeddah,6,3,White,individual,1
Fourd,suv,4,2005,"115,313 SAR",2007,"71,972 SAR",40967,4.87,2WD,standard,Riyadh,4,2,Blue,individual,0
BeEmW,crossover,4,2006,"94,096 SAR",2009,"53,098 SAR",38608,5.13,2WD,standard,Dammam,7,3,Black,company,0
Nesshan,sedan,4,1994,"44,163 SAR",2000,"21,806 SAR",126411,21.18,2WD,standard,Makkah,9,4,Black,individual,0
Huendae,suv,4,1998,"71,705 SAR",2002,"43,977 SAR",48017,16.77,2WD,standard,Dhahran,7,2,Red,individual,0
Huendae,sedan,6,2001,"71,021 SAR",2003,"56,887 SAR",73167,15.84,2WD,premium,Madinah,3,2,Black,company,0
Mercetes,crossover,4,2006,"94,096 SAR",2008,"58,583 SAR",82135,5.01,2WD,standard,Madinah,10,3,Gray,individual,1
JournalMotors,crossover,8,2001,"119,316 SAR",2008,"51,007 SAR",124148,5.33,2WD,premium,Dammam,7,2,Gray,individual,0
Fourd,crossover,4,2004,"90,442 SAR",2009,"40,210 SAR",47600,7.11,2WD,standard,Dammam,8,2,Silver,individual,0
Nesshan,sedan,4,2005,"54,911 SAR",2008,"32,535 SAR",69135,14.26,2WD,standard,Jeddah,5,4,Gray,individual,0
Masda,sedan,4,2006,"56,009 SAR",2012,"26,464 SAR",44072,10.5,2WD,standard,Dammam,11,1,White,individual,0
BeEmW,crossover,6,2007,"134,369 SAR",2008,"97,014 SAR",24265,6.28,2WD,premium,Jeddah,2,4,Silver,individual,0
JournalMotors,suv,4,2005,"161,439 SAR",2010,"71,775 SAR",110241,5.08,2WD,premium,Riyadh,7,2,Blue,individual,0
Mercetes,suv,4,2003,"110,836 SAR",2010,"47,382 SAR",145180,5.55,2WD,standard,Makkah,12,2,Gray,company,0
Wolksvagon,sedan,4,2005,"65,893 SAR",2008,"49,512 SAR",29302,15.55,2WD,standard,Riyadh,7,2,Blue,company,0
JournalMotors,suv,4,1992,"149,757 SAR",1997,"73,979 SAR",89968,6.14,4WD,premium,Jeddah,3,1,Silver,individual,0
Masda,suv,4,2000,"74,602 SAR",2001,"62,665 SAR",9751,7.78,2WD,standard,Jeddah,1,3,White,individual,0
Toyoda,suv,4,2005,"118,608 SAR",2011,"61,379 SAR",109477,8.09,4WD,standard,Jeddah,7,3,Blue,individual,0
Nesshan,sedan,6,2005,"65,893 SAR",2009,"38,189 SAR",208221,20.18,4WD,standard,Jeddah,10,2,Blue,individual,1
Shevy,suv,4,2000,"125,332 SAR",2002,"82,137 SAR",38531,5.74,4WD,standard,Dammam,5,3,White,company,1
Fourd,sedan,8,2008,"81,581 SAR",2010,"53,464 SAR",34393,6.94,2WD,standard,Jeddah,5,2,White,company,1
Toyoda,suv,4,2005,"98,840 SAR",2013,"34,099 SAR",145689,9.25,2WD,standard,Makkah,3,3,Black,individual,0
Toyoda,suv,4,1997,"101,231 SAR",2001,"58,725 SAR",138111,11.9,4WD,standard,Jeddah,12,2,Red,individual,0
Masda,crossover,4,2001,"85,225 SAR",2006,"41,879 SAR",110490,13.78,2WD,premium,Riyadh,8,3,Silver,individual,0
Shevy,crossover,8,1994,"89,033 SAR",1997,"50,115 SAR",30899,3.26,4WD,standard,Jeddah,13,4,Black,individual,1
Wolksvagon,suv,4,2001,"127,838 SAR",2005,"78,064 SAR",84272,12.54,2WD,premium,Jeddah,4,2,Gray,individual,0
Honta,sedan,4,2008,"58,272 SAR",2012,"35,738 SAR",41560,22.25,2WD,standard,Makkah,6,3,Gray,individual,0
Toyoda,crossover,8,2004,"93,026 SAR",2010,"48,140 SAR",105579,10.79,4WD,standard,Madinah,4,3,White,individual,0
Geep,crossover,4,2006,"112,915 SAR",2010,"56,817 SAR",173535,9.23,4WD,standard,Dhahran,4,2,Gray,individual,1
Wolksvagon,sedan,6,2003,"76,001 SAR",2004,"66,424 SAR",48330,9.86,4WD,standard,Riyadh,2,1,Silver,individual,0
JournalMotors,sedan,4,2004,"75,368 SAR",2007,"42,423 SAR",145115,7.96,2WD,standard,Makkah,7,1,Black,individual,1
Huendae,suv,4,1997,"98,419 SAR",2001,"54,873 SAR",50270,10.73,2WD,premium,Dhahran,7,3,White,individual,0
Toyoda,sedan,4,2001,"73,050 SAR",2006,"45,409 SAR",100664,15.74,4WD,standard,Madinah,6,1,Silver,company,1
Nesshan,suv,4,2004,"96,902 SAR",2010,"45,671 SAR",243139,10.53,4WD,standard,Jeddah,10,2,Blue,individual,1
Honta,suv,8,2002,"93,139 SAR",2007,"45,768 SAR",60050,7.36,4WD,standard,Dammam,11,2,Gray,individual,0
Toyoda,crossover,4,2000,"85,942 SAR",2003,"61,348 SAR",141314,15.44,4WD,standard,Riyadh,7,2,White,individual,0
JournalMotors,crossover,4,2005,"92,251 SAR",2008,"52,057 SAR",29216,5.4,2WD,standard,Dammam,4,3,White,individual,0
Geep,crossover,4,2003,"124,136 SAR",2006,"77,638 SAR",38493,4.62,2WD,premium,Jeddah,2,4,Silver,individual,1
JournalMotors,suv,4,2003,"133,003 SAR",2008,"59,133 SAR",73735,7.28,4WD,standard,Makkah,4,3,White,individual,0
Mercetes,sedan,4,2004,"90,442 SAR",2006,"56,449 SAR",38048,9.42,4WD,standard,Madinah,5,3,Gray,company,0
